SENTENCE,TEXT,POS,POS_GROUPED
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",l’,NOUN,NOUN
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",imprenditô,NOUN,NOUN
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",da,X,OTHER
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",-,NOUN,NOUN
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",o,NOUN,NOUN
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",1960,NUM,ADJ
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",.,PUNCT,PUNCT
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",O,NOUN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",prescidente,ADJ,ADJ
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",american,ADJ,ADJ
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Donald,NOUN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Trump,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",o,ADP,FUNC
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",l’,NOUN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",à,ADP,FUNC
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",primma,AUX,VERB
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",menassou,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",di,ADP,FUNC
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",neuvi,ADJ,ADJ
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",daçi,NOUN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",contra,ADJ,ADJ
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",i,ADJ,ADJ
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Paixi,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",europëi,X,OTHER
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",che,DET,PRON
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",mandan,NOUN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",de,ADP,FUNC
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",truppe,NOUN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",in,X,OTHER
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Groenlandia,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",",",PUNCT,PUNCT
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",dapeu,ADV,ADV
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",a,AUX,VERB
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",-,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",o,NOUN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",World,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Economic,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Forum,NOUN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",de,ADP,FUNC
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Davos,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",",",PUNCT,PUNCT
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",in,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Svissera,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",",",PUNCT,PUNCT
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",o,ADP,FUNC
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",l’,NOUN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",à,ADP,FUNC
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",annonçiou,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",un,DET,PRON
